Study Identifier,Intervention,Comments,Moderate pain relief: ≥30% relief Baseline %,Moderate pain relief: ≥30% relief Baseline N,Moderate pain relief: ≥30% relief of PED 24-hr morning recall scores (completers only) 15 weeks [within trial] %,Moderate pain relief: ≥30% relief of PED 24-hr morning recall scores (completers only) 15 weeks [within trial] N,Number of Responders: 30% Improvement in Brief Pain Inventory Average Pain - BOCF Endpoint %,Number of Responders: 30% Improvement in Brief Pain Inventory Average Pain - BOCF Endpoint N,Number of subjects with ≥ 30% reduction in weekly average pain intensity score Endpoint %,Number of subjects with ≥ 30% reduction in weekly average pain intensity score Endpoint N,Pain - ≥30% decrease from baseline in average 24hr pain score Endpoint %,Pain - ≥30% decrease from baseline in average 24hr pain score Endpoint N,Pain - ≥30% decrease from baseline in average pain score Baseline %,Pain - ≥30% decrease from baseline in average pain score Baseline N,Pain - ≥30% decrease from baseline in average pain score Endpoint %,Pain - ≥30% decrease from baseline in average pain score Endpoint N,Pain - ≥30% decrease from baseline in average pain score (*BOCF*) Endpoint %,Pain - ≥30% decrease from baseline in average pain score (*BOCF*) Endpoint N,Pain - ≥30% decrease from baseline in average pain score (*LOCF*) Endpoint %,Pain - ≥30% decrease from baseline in average pain score (*LOCF*) Endpoint N,Pain - ≥30% decrease from baseline in mean pain score Endpoint %,Pain - ≥30% decrease from baseline in mean pain score Endpoint N,Pain - ≥30% decrease from baseline in worst pain score Baseline %,Pain - ≥30% decrease from baseline in worst pain score Baseline N,Pain - ≥30% decrease in average pain severity in BPI Endpoint %,Pain - ≥30% decrease in average pain severity in BPI Endpoint N,Pain - ≥30% decrease in BPI 24-hour average pain score Baseline %,Pain - ≥30% decrease in BPI 24-hour average pain score Baseline N,Pain - ≥30% decrease in BPI 24-hour average pain score Endpoint %,Pain - ≥30% decrease in BPI 24-hour average pain score Endpoint N,Pain - ≥30% decrease in weekly mean 24-hour pain severity Baseline %,Pain - ≥30% decrease in weekly mean 24-hour pain severity Baseline N,Pain - ≥30% decrease in weekly mean 24-hour pain severity Endpoint %,Pain - ≥30% decrease in weekly mean 24-hour pain severity Endpoint N,Pain - ≥30% decrease in weekly mean 24-hour pain severity (patient diaries) Endpoint %,Pain - ≥30% decrease in weekly mean 24-hour pain severity (patient diaries) Endpoint N,Pain - ≥30% decrease in weekly mean 24-hour pain severity (patient diaries) Post-intervention %,Pain - ≥30% decrease in weekly mean 24-hour pain severity (patient diaries) Post-intervention N,Pain - ≥30% reduction in PVAS (0-100) Endpoint %,Pain - ≥30% reduction in PVAS (0-100) Endpoint N,Pain - ≥30% reduction in VAS (0-10) Endpoint %,Pain - ≥30% reduction in VAS (0-10) Endpoint N,Pain - 30% Reduction of Weekly Mean Score in 24-hour Average Pain Severity Ratings (LOCF) Endpoint %,Pain - 30% Reduction of Weekly Mean Score in 24-hour Average Pain Severity Ratings (LOCF) Endpoint N,Pain - ≥40% decrease from baseline in average pain score Endpoint %,Pain - ≥40% decrease from baseline in average pain score Endpoint N,Pain - <50-≥30% decrease from baseline in average pain score Endpoint %,Pain - <50-≥30% decrease from baseline in average pain score Endpoint N,Pain - Pain responders (patients presenting a 30% improvement on 0-10NRS) Endpoint %,Pain - Pain responders (patients presenting a 30% improvement on 0-10NRS) Endpoint N,Pain - participants with ≥30% decrease from baseline in average 24hr pain score Endpoint (BOCF) %,Pain - participants with ≥30% decrease from baseline in average 24hr pain score Endpoint (BOCF) N,Pain - participants with ≥30% decrease in BPI average pain score Endpoint (LOCF) %,Pain - participants with ≥30% decrease in BPI average pain score Endpoint (LOCF) N,Pain - Participants With Reduction of ≥30% in the BPI 24-hour Average Pain Score Endpoint %,Pain - Participants With Reduction of ≥30% in the BPI 24-hour Average Pain Score Endpoint N,Pain - PED 24-hour recall pain score - ≥30% improvement from baseline Endpoint %,Pain - PED 24-hour recall pain score - ≥30% improvement from baseline Endpoint N,Pain - Proportions of participants reporting ≥moderate global pain relief at MTD  Endpoint %,Pain - Proportions of participants reporting ≥moderate global pain relief at MTD  Endpoint N,Pain response - patients with  ≥30% decrease in mean weekly pain Endpoint %,Pain response - patients with  ≥30% decrease in mean weekly pain Endpoint N,Participants with a ≥30% Reduction in the Weekly Mean of the 24-Hour Average Pain Score (diary based) Endpoint %,Participants with a ≥30% Reduction in the Weekly Mean of the 24-Hour Average Pain Score (diary based) Endpoint N,Participants with a ≥30% Reduction in the Weekly Mean of the 24-Hour Average Pain Score on the 11-Point NRS Endpoint %,Participants with a ≥30% Reduction in the Weekly Mean of the 24-Hour Average Pain Score on the 11-Point NRS Endpoint N,Participants with a ≥30% Reduction on the Differential Description Scale (DDS) Endpoint %,Participants with a ≥30% Reduction on the Differential Description Scale (DDS) Endpoint N,Participants With Reduction of ≥30% in the BPI 24-hour Average Pain Score Post-intervention %,Participants With Reduction of ≥30% in the BPI 24-hour Average Pain Score Post-intervention N,Participants With Reduction of ≥30% in the BPI-modified short form 24-hour Average Pain Score 3 months [Acute phase post-intervention] %,Participants With Reduction of ≥30% in the BPI-modified short form 24-hour Average Pain Score 3 months [Acute phase post-intervention] N,Participants With Reduction of ≥30% in the BPI-modified short form 24-hour Average Pain Score 6 months [Continuation phase post-intervention] %,Participants With Reduction of ≥30% in the BPI-modified short form 24-hour Average Pain Score 6 months [Continuation phase post-intervention] N
deZanette 2014,Amitriptyline 25mg,"Title: Melatonin analgesia is associated with improvement of the descending endogenous pain-modulating system in fibromyalgia: a phase II, randomized, double-dummy, controlled trial",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
deZanette 2014,Melatonin 10mg + Amitriptyline 25mg,"Title: Melatonin analgesia is associated with improvement of the descending endogenous pain-modulating system in fibromyalgia: a phase II, randomized, double-dummy, controlled trial",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chappell 2011,Placebo,"Title: A double-blind, randomized, placebo-controlled study of the efficacy and safety of duloxetine for the treatment of chronic pain due to osteoarthritis of the knee",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chappell 2011,Duloxetine (60-120mg),"Title: A double-blind, randomized, placebo-controlled study of the efficacy and safety of duloxetine for the treatment of chronic pain due to osteoarthritis of the knee",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chappell 2009,Placebo,"Title: Duloxetine, a centrally acting analgesic, in the treatment of patients with osteoarthritis knee pain: a 13-week, randomized, placebo-controlled trial",,,,,,,,,,,,,,,,,,,44.5,53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chappell 2009,Duloxetine 60-120mg,"Title: Duloxetine, a centrally acting analgesic, in the treatment of patients with osteoarthritis knee pain: a 13-week, randomized, placebo-controlled trial",,,,,,,,,,,,,,,,,,,59.3,64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Carette 1986,Placebo,"Title: Evaluation of amitriptyline in primary fibrositis. A double-blind, placebo-controlled study",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Carette 1986,Amitriptyline - 10-50mg,"Title: Evaluation of amitriptyline in primary fibrositis. A double-blind, placebo-controlled study",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arnold 2012,Placebo,"Title: Efficacy and safety of duloxetine 30 mg/d in patients with fibromyalgia: a randomized, double-blind, placebo-controlled study",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arnold 2012,Duloxetine - 30mg,"Title: Efficacy and safety of duloxetine 30 mg/d in patients with fibromyalgia: a randomized, double-blind, placebo-controlled study",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arnold 2005,Placebo,"Title: A randomized, double-blind, placebo-controlled trial of duloxetine in the treatment of women with fibromyalgia with or without major depressive disorder",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arnold 2005,Duloxetine - 60mg,"Title: A randomized, double-blind, placebo-controlled trial of duloxetine in the treatment of women with fibromyalgia with or without major depressive disorder",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arnold 2005,Duloxetine - 120mg,"Title: A randomized, double-blind, placebo-controlled trial of duloxetine in the treatment of women with fibromyalgia with or without major depressive disorder",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arnold 2004,Placebo,"Title: A double-blind, multicenter trial comparing duloxetine with placebo in the treatment of fibromyalgia patients with or without major depressive disorder",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arnold 2004,Duloxetine - 120mg,"Title: A double-blind, multicenter trial comparing duloxetine with placebo in the treatment of fibromyalgia patients with or without major depressive disorder",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cardenas 2002,Placebo,Title: Efficacy of amitriptyline for relief of pain in spinal cord injury: results of a randomized controlled trial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cardenas 2002,Amitriptyline - 10-125 mg,Title: Efficacy of amitriptyline for relief of pain in spinal cord injury: results of a randomized controlled trial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Carette 1994,Placebo,"Title: Comparison of amitriptyline, cyclobenzaprine, and placebo in the treatment of fibromyalgia: A randomized, double-blind clinical trial",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Carette 1994,Amitriptyline - 25-50mg,"Title: Comparison of amitriptyline, cyclobenzaprine, and placebo in the treatment of fibromyalgia: A randomized, double-blind clinical trial",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Carette 1994,Cyclobenzaprine - 20-30mg,"Title: Comparison of amitriptyline, cyclobenzaprine, and placebo in the treatment of fibromyalgia: A randomized, double-blind clinical trial",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Brown 2015,Placebo,Title: A Randomized Placebo-Controlled Trial of Duloxetine for Central Pain in Multiple Sclerosis,,,,,,,,,,,5,20,,,,,,,,,10,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Brown 2015,Duloxetine - 60mg,Title: A Randomized Placebo-Controlled Trial of Duloxetine for Central Pain in Multiple Sclerosis,,,,,,,,,,,44.44,18,,,,,,,,,33.3,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Braz 2013,Placebo,"Title: Effects of Panax ginseng extract in patients with fibromyalgia: a 12-week, randomized, double-blind, placebo-controlled trial",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Braz 2013,Amitriptyline - 25mg,"Title: Effects of Panax ginseng extract in patients with fibromyalgia: a 12-week, randomized, double-blind, placebo-controlled trial",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Braz 2013,Panax ginseng - 100mg,"Title: Effects of Panax ginseng extract in patients with fibromyalgia: a 12-week, randomized, double-blind, placebo-controlled trial",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rowbotham 2012,Placebo,Title: Efficacy and safety of the alpha4beta2 neuronal nicotinic receptor agonist ABT-894 in patients with diabetic peripheral neuropathic pain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rowbotham 2012,Duloxetine 60mg,Title: Efficacy and safety of the alpha4beta2 neuronal nicotinic receptor agonist ABT-894 in patients with diabetic peripheral neuropathic pain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rowbotham 2012,ABT-894 2mg,Title: Efficacy and safety of the alpha4beta2 neuronal nicotinic receptor agonist ABT-894 in patients with diabetic peripheral neuropathic pain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rowbotham 2012,ABT-894 4mg,Title: Efficacy and safety of the alpha4beta2 neuronal nicotinic receptor agonist ABT-894 in patients with diabetic peripheral neuropathic pain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rowbotham 2012,ABT-894 8mg,Title: Efficacy and safety of the alpha4beta2 neuronal nicotinic receptor agonist ABT-894 in patients with diabetic peripheral neuropathic pain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dickens 2000,Placebo,Title: The relationship between pain and depression in a trial using paroxetine in sufferers of chronic low back pain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dickens 2000,Paroxetine 20mg,Title: The relationship between pain and depression in a trial using paroxetine in sufferers of chronic low back pain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nct 2008,Placebo,Title: A European multicenter randomized double-blind placebo-controlled monotherapy clinical trial of milnacipran in treatment of fibromyalgia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nct 2008,Milnacipran 200mg,Title: A European multicenter randomized double-blind placebo-controlled monotherapy clinical trial of milnacipran in treatment of fibromyalgia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Eberhard 1988,Maprotiline (25-150mg),Title: A double-blind randomized study of clomipramine versus maprotiline in patients with idiopathic pain syndromes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Eberhard 1988,Clomipramine (25-150mg),Title: A double-blind randomized study of clomipramine versus maprotiline in patients with idiopathic pain syndromes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arnold 2012,Placebo,"Title: Safety and efficacy of esreboxetine in patients with fibromyalgia: A fourteen-week, randomized, double-blind, placebo-controlled, multicenter clinical trial",,,,,,,,,,,,,,,,,,,27.9,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arnold 2012,Esreboxetine - 4mg,"Title: Safety and efficacy of esreboxetine in patients with fibromyalgia: A fourteen-week, randomized, double-blind, placebo-controlled, multicenter clinical trial",,,,,,,,,,,,,,,,,,,37,101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arnold 2012,Esreboxetine - 8mg,"Title: Safety and efficacy of esreboxetine in patients with fibromyalgia: A fourteen-week, randomized, double-blind, placebo-controlled, multicenter clinical trial",,,,,,,,,,,,,,,,,,,39.4,110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arnold 2012,Esreboxetine - 10mg,"Title: Safety and efficacy of esreboxetine in patients with fibromyalgia: A fourteen-week, randomized, double-blind, placebo-controlled, multicenter clinical trial",,,,,,,,,,,,,,,,,,,33.9,95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Goldman 2010,Placebo,Title: Low-dose amitriptyline for treatment of persistent arm pain due to repetitive use,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Goldman 2010,Amitriptyline 25mg,Title: Low-dose amitriptyline for treatment of persistent arm pain due to repetitive use,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arnold 2002,Placebo,"Title: A randomized, placebo-controlled, double-blind, flexible-dose study of fluoxetine in the treatment of women with fibromyalgia",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arnold 2002,Fluoxetine - 10-80mg,"Title: A randomized, placebo-controlled, double-blind, flexible-dose study of fluoxetine in the treatment of women with fibromyalgia",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arnold 2010,Placebo,"Title: Efficacy and safety of milnacipran 100 mg/day in patients with fibromyalgia: results of a randomized, double-blind, placebo-controlled trial",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.6,156,,,,,,,,,,,,,,,,
Arnold 2010,Milnacipran - 100mg,"Title: Efficacy and safety of milnacipran 100 mg/day in patients with fibromyalgia: results of a randomized, double-blind, placebo-controlled trial",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.6,230,,,,,,,,,,,,,,,,
Ang 2013,CBT and placebo,"Title: Combining cognitive-behavioral therapy and milnacipran for fibromyalgia: a feasibility randomized-controlled trial
Pilot/feasibility study",,,,,,,21.1,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ang 2013,CBT and milnacipran - 100mg,"Title: Combining cognitive-behavioral therapy and milnacipran for fibromyalgia: a feasibility randomized-controlled trial
Pilot/feasibility study",,,,,,,40,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ang 2013,Education and milnacipran - 100mg,"Title: Combining cognitive-behavioral therapy and milnacipran for fibromyalgia: a feasibility randomized-controlled trial
Pilot/feasibility study",,,,,,,38.4,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Anderberg 2000,Placebo,"Title: Citalopram in patients with fibromyalgia--a randomized, double-blind, placebo-controlled study",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Anderberg 2000,Citalopram - 30-40mg,"Title: Citalopram in patients with fibromyalgia--a randomized, double-blind, placebo-controlled study",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Allen 2014,Placebo,Title: Clinical experience with desvenlafaxine in treatment of pain associated with diabetic peripheral neuropathy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Allen 2014,Desvenlafaxine - 50mg,Title: Clinical experience with desvenlafaxine in treatment of pain associated with diabetic peripheral neuropathy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Allen 2014,Desvenlafaxine - 100mg,Title: Clinical experience with desvenlafaxine in treatment of pain associated with diabetic peripheral neuropathy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Allen 2014,Desvenlafaxine - 200mg,Title: Clinical experience with desvenlafaxine in treatment of pain associated with diabetic peripheral neuropathy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Allen 2014,Desvenlafaxine - 400mg,Title: Clinical experience with desvenlafaxine in treatment of pain associated with diabetic peripheral neuropathy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ahmed 2016,Placebo,"Title: The Effects of Milnacipran on Sleep Disturbance in Fibromyalgia: A Randomized, Double-Blind, Placebo-Controlled, Two-Way Crossover Study",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ahmed 2016,Milnacipran - 100mg,"Title: The Effects of Milnacipran on Sleep Disturbance in Fibromyalgia: A Randomized, Double-Blind, Placebo-Controlled, Two-Way Crossover Study",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ash 1999,Placebo,Title: The effects of dothiepin on subjects with rheumatoid arthritis and depression,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ash 1999,Dothiepin - 75-150mg,Title: The effects of dothiepin on subjects with rheumatoid arthritis and depression,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arnold 2010,Placebo,"Title: Flexible dosed duloxetine in the treatment of fibromyalgia: a randomized, double-blind, placebo-controlled trial",,,,,26.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arnold 2010,Duloxetine - 60-120mg,"Title: Flexible dosed duloxetine in the treatment of fibromyalgia: a randomized, double-blind, placebo-controlled trial",,,,,36.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Atkinson 1998,Placebo,"Title: A placebo-controlled randomized clinical trial of nortriptyline for chronic low back pain. To enhance generalizability to the ‘usual’ back pain patient, the study sample was recruited from primary care populations and community volunteers, rather than from pain clinic settings.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Atkinson 1998,Nortriptyline,"Title: A placebo-controlled randomized clinical trial of nortriptyline for chronic low back pain. To enhance generalizability to the ‘usual’ back pain patient, the study sample was recruited from primary care populations and community volunteers, rather than from pain clinic settings.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arnold 2010,Placebo,"Title: Safety and efficacy of esreboxetine in patients with fibromyalgia: An 8-week, multicenter, randomized, double-blind, placebo-controlled study",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.6,30,,,,,,,,,,,,
Arnold 2010,Esreboxetine - 8mg,"Title: Safety and efficacy of esreboxetine in patients with fibromyalgia: An 8-week, multicenter, randomized, double-blind, placebo-controlled study",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.6,50,,,,,,,,,,,,
Abou-Raya 2012,Placebo,Title: Duloxetine for the management of pain in older adults with knee osteoarthritis: randomised placebo-controlled trial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Abou-Raya 2012,Duloxetine - 60mg,Title: Duloxetine for the management of pain in older adults with knee osteoarthritis: randomised placebo-controlled trial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Goodkin 1990,Placebo,"Title: A randomized, double-blind, placebo-controlled trial of trazodone hydrochloride in chronic low back pain syndrome",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Goodkin 1990,Trazodone ≤600mg,"Title: A randomized, double-blind, placebo-controlled trial of trazodone hydrochloride in chronic low back pain syndrome",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ginsberg 1998,Placebo,Title: A pilot randomized placebo-controlled study of pirlindole in the treatment of primary fibromyalgia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ginsberg 1998,Pirlindole 150mg,Title: A pilot randomized placebo-controlled study of pirlindole in the treatment of primary fibromyalgia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Miki 2016,Placebo,"Title: Efficacy of mirtazapine for the treatment of fibromyalgia without concomitant depression: a randomized, double-blind, placebo-controlled phase IIa study in Japan",,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.8,65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Miki 2016,Mirtazapine 30mg,"Title: Efficacy of mirtazapine for the treatment of fibromyalgia without concomitant depression: a randomized, double-blind, placebo-controlled phase IIa study in Japan",,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.5,96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
